# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:81
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
71.0,0.71,-0.0446,1.1025,0.9975,-0.0277,0.0079,1.446,0.9572,-0.2968,-0.0825,1.1575,0.958,-0.3031,-0.0291,1.1571,1.0023,0.0741,-0.1282,0.9217,0.9904,0.0834,0.0417,0.9444,0.6247,0.7744,0.0117,0.6278,0.9179,0.401,-0.0997,0.6266,0.9553,-0.2918,0.1579,0.2845,0.924,0.3801,-0.2192,0.2772,0.9304,-0.3691,0.2939,0.0912,0.0196,1.0006,-0.2438,0.0566,0.5741,0.8174,0.0277,-0.273,-0.2787,0.1016,0.3904,0.8182,0.4396,-0.2687,-0.0215,-0.0812,1.1609,1.3361
72.0,0.72,-0.0325,1.1008,0.9975,-0.0265,0.0191,1.4446,0.9584,-0.2928,-0.0699,1.1551,0.96,-0.2972,-0.0175,1.1556,1.0024,0.0728,-0.1143,0.9188,0.9899,0.0884,0.0533,0.9433,0.6201,0.778,0.0242,0.626,0.918,0.401,-0.089,0.6255,0.9516,-0.3036,0.1711,0.283,0.9221,0.3844,-0.2141,0.278,0.9227,-0.3879,0.3083,0.0903,0.016,1.0008,-0.243,0.0577,0.5916,0.8049,0.0266,-0.2699,-0.2736,0.099,0.3892,0.8254,0.4384,-0.2823,-0.0169,-0.0891,1.1598,1.3349
73.0,0.73,-0.0202,1.0992,0.9975,-0.0252,0.0305,1.4434,0.9597,-0.2886,-0.0571,1.1528,0.962,-0.2911,-0.0059,1.1542,1.0026,0.0699,-0.1,0.9159,0.9892,0.0949,0.0646,0.9422,0.6169,0.7805,0.037,0.6245,0.9178,0.4016,-0.078,0.6245,0.9481,-0.3142,0.1835,0.2815,0.9231,0.3817,-0.2084,0.279,0.914,-0.408,0.3203,0.0883,0.0211,1.0008,-0.2422,0.059,0.6124,0.7892,0.0253,-0.2668,-0.2686,0.0949,0.3895,0.8323,0.4378,-0.2947,-0.0204,-0.0999,1.1576,1.3307
74.0,0.74,-0.0078,1.0977,0.9975,-0.024,0.0421,1.4424,0.9611,-0.2844,-0.0441,1.1505,0.9641,-0.2846,0.0058,1.153,1.0028,0.0661,-0.0853,0.9131,0.9885,0.1018,0.0756,0.9411,0.6164,0.7809,0.0499,0.6232,0.9174,0.4026,-0.0665,0.6236,0.9451,-0.3232,0.1952,0.28,0.9265,0.373,-0.2022,0.2801,0.9044,-0.429,0.3303,0.0853,0.0345,1.0006,-0.2411,0.0605,0.6358,0.7704,0.024,-0.2637,-0.263,0.0898,0.3896,0.8368,0.4375,-0.3055,-0.0308,-0.1134,1.1536,1.3237
75.0,0.75,0.0048,1.0965,0.9975,-0.0226,0.0538,1.4415,0.9624,-0.2799,-0.0309,1.1485,0.9663,-0.2773,0.0174,1.1521,1.0031,0.061,-0.0703,0.9105,0.9876,0.109,0.0862,0.94,0.6181,0.7795,0.063,0.6223,0.9171,0.4035,-0.0546,0.6228,0.9426,-0.3303,0.2062,0.2784,0.9317,0.3594,-0.1953,0.2814,0.8935,-0.4514,0.3385,0.0814,0.0557,0.9998,-0.2399,0.0622,0.6628,0.7473,0.0227,-0.2603,-0.2567,0.0834,0.3894,0.8396,0.4372,-0.3143,-0.0463,-0.1308,1.147,1.313
76.0,0.76,0.0176,1.0955,0.9975,-0.0212,0.0656,1.4409,0.9637,-0.2754,-0.0175,1.1467,0.9686,-0.2698,0.0291,1.1514,1.0034,0.0547,-0.055,0.908,0.9867,0.1166,0.0964,0.9391,0.622,0.7765,0.0763,0.6215,0.9167,0.4044,-0.0422,0.622,0.9408,-0.3354,0.2167,0.2769,0.9384,0.3412,-0.1876,0.2827,0.8814,-0.4746,0.3452,0.0769,0.0829,0.998,-0.2384,0.064,0.6928,0.7196,0.0212,-0.2571,-0.2505,0.0757,0.3893,0.8409,0.4367,-0.3212,-0.0667,-0.1515,1.1391,1.2983
77.0,0.77,0.0305,1.0948,0.9975,-0.0196,0.0775,1.4405,0.965,-0.271,-0.0039,1.145,0.9709,-0.262,0.0407,1.151,1.0037,0.0477,-0.0394,0.9058,0.9857,0.1249,0.1064,0.9383,0.6284,0.7713,0.0898,0.6211,0.9163,0.4053,-0.0292,0.6214,0.94,-0.3379,0.2268,0.2755,0.9461,0.3193,-0.1789,0.2842,0.8677,-0.4991,0.3506,0.0721,0.1155,0.9948,-0.2367,0.0661,0.7261,0.6859,0.0196,-0.2541,-0.2439,0.0671,0.3897,0.8397,0.4361,-0.3254,-0.0909,-0.1769,1.1297,1.2789
78.0,0.78,0.0435,1.0944,0.9975,-0.0181,0.0896,1.4404,0.9662,-0.2665,0.0099,1.1436,0.9733,-0.2533,0.0523,1.1509,1.004,0.0394,-0.0234,0.9037,0.9845,0.1332,0.116,0.9376,0.6368,0.7645,0.1032,0.621,0.916,0.4057,-0.0156,0.6208,0.9403,-0.3371,0.2365,0.2743,0.9538,0.2953,-0.1691,0.2858,0.8525,-0.5247,0.3549,0.0671,0.1526,0.9898,-0.2344,0.0686,0.762,0.6459,0.0182,-0.251,-0.2364,0.0574,0.3891,0.837,0.4351,-0.3261,-0.1167,-0.2075,1.1176,1.2548
79.0,0.79,0.0566,1.0942,0.9975,-0.0172,0.1018,1.4405,0.9676,-0.2617,0.024,1.1425,0.9756,-0.2447,0.0639,1.1511,1.0042,0.0303,-0.0072,0.902,0.9833,0.1419,0.1254,0.937,0.6478,0.7552,0.1166,0.6211,0.9157,0.4063,-0.0015,0.6203,0.9419,-0.3327,0.2458,0.2734,0.9615,0.2694,-0.1582,0.2875,0.8354,-0.5515,0.3585,0.0623,0.1915,0.983,-0.2318,0.0714,0.8,0.5981,0.0172,-0.247,-0.2285,0.0474,0.3891,0.8316,0.4348,-0.3223,-0.1444,-0.2439,1.1053,1.2254
80.0,0.8,0.0697,1.0942,0.9975,-0.0162,0.114,1.4409,0.9688,-0.2572,0.0381,1.1416,0.9779,-0.2357,0.0755,1.1516,1.0044,0.0203,0.0091,0.9005,0.982,0.1507,0.1344,0.9366,0.6609,0.744,0.1299,0.6215,0.9158,0.406,0.0131,0.6197,0.9447,-0.3246,0.2547,0.2726,0.9687,0.2426,-0.1459,0.2892,0.8167,-0.5787,0.3615,0.0579,0.2295,0.9747,-0.2284,0.0745,0.8383,0.5432,0.0162,-0.2433,-0.2203,0.0364,0.3887,0.8243,0.4335,-0.3147,-0.1719,-0.2855,1.0941,1.1914

# ***** Velocities [m.s^-1] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
0.0,0.0,1.1623,0.08,-0.0015,-0.0294,1.1312,0.0797,0.095,0.2147,1.2453,0.1051,0.043,0.5418,1.0518,0.0801,-0.1675,-0.8832,1.5246,0.1991,-1.0711,2.4916,0.7166,0.0944,0.4082,-2.4549,0.7655,0.0414,0.2106,-2.393,1.4541,0.1821,-0.5381,1.8254,0.1621,0.0067,-0.085,-0.6009,2.4868,-0.1948,3.35,4.0497,0.0163,0.0035,0.4345,-0.1919,3.6475,-0.6413,-2.8172,6.0264,0.0294,0.2637,0.5719,-0.8673,2.1883,-1.6036,-2.3674,1.9281,1.792,3.3561,0.133,1.3855
1.0,0.01,1.1429,0.0727,0.0008,-0.0234,1.1088,0.084,0.1121,0.2546,1.2353,0.1074,0.0448,0.6142,1.038,0.0787,-0.1669,-0.8376,1.5241,0.2046,-1.1362,2.4523,0.7145,0.0859,0.3411,-2.4273,0.7416,0.0447,0.1544,-2.4312,1.4378,0.1495,-0.5614,1.7794,0.1382,0.014,-0.0796,-0.5438,2.474,-0.229,3.1869,4.3017,0.0224,0.0134,0.2636,-0.1174,3.6513,-0.6425,-3.0041,5.4478,0.0234,0.301,0.6379,-0.8287,2.1068,-1.6108,-2.4072,1.8851,1.8833,3.4904,0.2618,0.859
2.0,0.02,1.149,0.0581,0.0008,-0.0115,1.1128,0.069,0.1105,0.2528,1.2371,0.0907,0.0407,0.6028,1.0436,0.0611,-0.1695,-0.8168,1.5208,0.1868,-1.1852,2.383,0.7258,0.0692,0.2769,-2.4066,0.7519,0.0323,0.0957,-2.4303,1.4269,0.1252,-0.5498,1.6371,0.1452,0.0123,-0.0853,-0.5624,2.4565,-0.2453,2.9928,4.537,0.0218,0.0163,0.2379,-0.1068,3.6711,-0.6208,-3.2911,5.1507,0.0115,0.2868,0.6145,-0.8208,2.0764,-1.6018,-2.4153,1.7347,1.8604,3.7096,0.3088,0.6723
3.0,0.03,1.154,0.0355,0.0005,-0.0214,1.1199,0.0506,0.1143,0.2626,1.2451,0.0675,0.0382,0.6133,1.0508,0.0421,-0.1766,-0.8171,1.5276,0.1654,-1.2391,2.3297,0.7384,0.053,0.2109,-2.3395,0.7604,0.019,0.0366,-2.3873,1.4068,0.0943,-0.5293,1.4929,0.1553,0.0191,-0.0974,-0.6152,2.4471,-0.2598,2.8102,4.8229,0.018,0.0164,0.3892,-0.1761,3.7051,-0.5911,-3.5594,4.8498,0.0214,0.3072,0.6346,-0.8127,2.043,-1.5264,-2.3611,1.6019,1.762,3.998,0.1964,0.4328
4.0,0.04,1.1564,0.0079,0.0004,-0.0342,1.1206,0.0278,0.1297,0.3,1.2476,0.0414,0.0336,0.5971,1.0505,0.0134,-0.1912,-0.8515,1.5238,0.1426,-1.292,2.2773,0.7465,0.0294,0.1437,-2.1557,0.7648,0.005,-0.0197,-2.3477,1.3859,0.0522,-0.5028,1.3531,0.1621,0.0189,-0.1076,-0.6528,2.4463,-0.2722,2.6036,5.1209,0.0182,0.0175,0.3919,-0.1795,3.7493,-0.5417,-3.8835,4.6384,0.0342,0.3604,0.6311,-0.8366,2.0383,-1.3005,-2.3085,1.4746,1.6834,4.3004,0.2314,0.3071
5.0,0.05,1.1569,-0.0204,-0.0007,-0.0539,1.1263,-0.0033,0.1223,0.2855,1.2479,0.0084,0.0295,0.5714,1.0617,-0.0169,-0.185,-0.7944,1.5175,0.1164,-1.3623,2.2564,0.7706,0.0009,0.0946,-2.1087,0.7715,-0.0098,-0.0718,-2.27,1.3529,0.0184,-0.4605,1.1895,0.1784,0.0191,-0.1199,-0.6976,2.4357,-0.2736,2.3843,5.461,0.0223,0.0229,0.3732,-0.1727,3.7985,-0.4839,-4.2311,4.429,0.0539,0.364,0.6252,-0.7598,2.0813,-1.3075,-2.2124,1.3268,1.5609,4.6821,0.2973,0.1711
6.0,0.06,1.1592,-0.0488,-0.0008,-0.0566,1.1302,-0.031,0.1196,0.2811,1.2565,-0.023,0.0288,0.6158,1.0701,-0.0454,-0.1806,-0.7502,1.5263,0.0892,-1.396,2.1755,0.7953,-0.0259,0.0463,-1.9897,0.7796,-0.0222,-0.1212,-2.2316,1.3267,-0.0221,-0.406,1.014,0.1846,0.0241,-0.1375,-0.7651,2.4261,-0.2714,2.1128,5.7757,0.0151,0.0261,0.4441,-0.208,3.8334,-0.4118,-4.4947,4.1278,0.0566,0.3616,0.6722,-0.7132,1.9858,-1.2303,-2.1736,1.1466,1.4551,5.0566,0.2878,-0.0416
7.0,0.07,1.1693,-0.0809,-0.0015,-0.0617,1.1372,-0.0663,0.1257,0.2984,1.2609,-0.0542,0.0233,0.5682,1.0792,-0.0797,-0.1885,-0.7591,1.5162,0.0597,-1.4196,2.0893,0.8198,-0.0532,0.0072,-1.7649,0.7991,-0.0419,-0.1664,-2.1667,1.3043,-0.0621,-0.3422,0.8319,0.2026,0.019,-0.1623,-0.8624,2.4167,-0.2631,1.8042,6.0845,0.0116,0.0264,0.449,-0.2129,3.866,-0.3188,-4.8218,3.874,0.0617,0.385,0.6296,-0.7186,1.9739,-0.9936,-2.1067,0.9594,1.2932,5.4465,0.3814,-0.1557
8.0,0.08,1.1702,-0.1103,-0.0023,-0.0765,1.1458,-0.096,0.1126,0.2692,1.2633,-0.0837,0.0203,0.5596,1.0886,-0.1091,-0.1827,-0.7139,1.512,0.0318,-1.4489,2.017,0.8439,-0.0832,-0.0228,-1.6689,0.8105,-0.057,-0.2046,-2.0782,1.2685,-0.1008,-0.2709,0.6451,0.2243,0.0223,-0.183,-0.9241,2.3843,-0.2593,1.4485,6.3681,0.0137,0.0303,0.5436,-0.2615,3.8742,-0.2273,-5.1236,3.5807,0.0765,0.3679,0.6357,-0.6585,1.9397,-0.9426,-2.0073,0.7747,1.1438,5.8318,0.3398,-0.2756
9.0,0.09,1.1763,-0.1339,-0.0023,-0.0639,1.1492,-0.1189,0.1134,0.2729,1.2661,-0.1133,0.0176,0.5558,1.097,-0.1363,-0.1761,-0.6699,1.5029,0.0041,-1.4375,1.898,0.8701,-0.1104,-0.0462,-1.5295,0.8284,-0.0684,-0.2441,-2.0372,1.2446,-0.1415,-0.1834,0.4329,0.2407,0.0251,-0.2062,-0.9916,2.3443,-0.2476,1.0436,6.5573,0.0115,0.0333,0.6382,-0.3124,3.8529,-0.1251,-5.3237,3.2098,0.064,0.359,0.6193,-0.627,1.8404,-0.8473,-1.9834,0.5331,1.0366,6.1716,0.3033,-0.4209
10.0,0.1,1.1822,-0.1608,-0.0032,-0.0713,1.1549,-0.1481,0.1146,0.2782,1.2623,-0.1412,0.0129,0.4764,1.1069,-0.1655,-0.1738,-0.6453,1.4781,-0.0188,-1.4598,1.8319,0.8997,-0.1393,-0.0596,-1.3203,0.8487,-0.0802,-0.2739,-1.9456,1.2192,-0.178,-0.1119,0.2645,0.2631,0.0269,-0.2416,-1.1034,2.2963,-0.2359,0.6075,6.6567,0.0121,0.0411,0.647,-0.3226,3.8035,-0.023,-5.4151,2.794,0.0714,0.3718,0.5473,-0.5951,1.8808,-0.6624,-1.889,0.358,0.8328,6.4006,0.4076,-0.5915
11.0,0.11,1.1807,-0.1824,-0.0021,-0.0297,1.1557,-0.1751,0.083,0.2032,1.2561,-0.1617,0.0114,0.5012,1.1111,-0.187,-0.1495,-0.5423,1.4691,-0.0413,-1.4492,1.7318,0.9315,-0.1616,-0.0685,-1.1817,0.8766,-0.0975,-0.298,-1.8529,1.2068,-0.21,-0.0488,0.1188,0.2915,0.022,-0.2836,-1.226,2.2409,-0.2186,0.1621,6.5885,0.013,0.0462,0.641,-0.3255,3.7055,0.0788,-5.3366,2.3305,0.0298,0.2488,0.5302,-0.5314,1.7714,-0.6291,-1.8428,0.158,0.616,6.4667,0.5406,-0.77
12.0,0.12,1.1853,-0.1966,-0.0018,-0.0053,1.1614,-0.1914,0.0664,0.1631,1.2543,-0.1771,0.009,0.4897,1.1194,-0.2035,-0.1331,-0.4747,1.4539,-0.0613,-1.3897,1.5859,0.9596,-0.1814,-0.0744,-1.0667,0.8997,-0.1118,-0.3218,-1.7877,1.199,-0.2358,0.0071,-0.0086,0.3172,0.0189,-0.3181,-1.2983,2.1771,-0.1999,-0.2599,6.4047,0.0194,0.0474,0.7084,-0.3667,3.5847,0.1682,-5.1541,1.8876,0.0054,0.1811,0.4941,-0.4865,1.6327,-0.5836,-1.807,-0.0053,0.4774,6.4263,0.5402,-0.9257
13.0,0.13,1.1912,-0.2069,-0.0016,-0.0117,1.1663,-0.2033,0.0697,0.1727,1.253,-0.1861,0.0059,0.429,1.1321,-0.2199,-0.1194,-0.4197,1.4289,-0.0772,-1.2961,1.4177,0.9926,-0.2016,-0.0733,-0.9167,0.9215,-0.1151,-0.3358,-1.6861,1.1898,-0.2529,0.042,-0.0889,0.3429,0.0237,-0.3647,-1.4071,2.098,-0.1832,-0.6257,6.0511,0.0171,0.0548,0.8389,-0.4437,3.4204,0.2382,-4.8798,1.4768,0.0118,0.1976,0.4398,-0.4235,1.5044,-0.4898,-1.7036,-0.0863,0.2635,6.1879,0.5058,-0.9908
14.0,0.14,1.1905,-0.2188,-0.0006,0.0251,1.1662,-0.2178,0.0482,0.12,1.2433,-0.1979,0.0041,0.4156,1.1358,-0.2318,-0.0964,-0.3351,1.4063,-0.0912,-1.2418,1.3066,1.0214,-0.2156,-0.0687,-0.7726,0.9505,-0.1282,-0.3424,-1.5784,1.1954,-0.2675,0.0564,-0.1225,0.3739,0.0211,-0.4239,-1.5385,2.0183,-0.1631,-0.9013,5.5305,0.018,0.0597,0.9194,-0.4986,3.2164,0.2875,-4.4544,1.0997,-0.025,0.1039,0.3895,-0.373,1.3987,-0.4324,-1.6364,-0.1596,0.0172,5.7446,0.5511,-1.0214
15.0,0.15,1.1927,-0.2217,0.0003,0.0598,1.1775,-0.2229,0.008,0.0196,1.2379,-0.1992,0.0024,0.4094,1.1447,-0.2379,-0.0665,-0.2302,1.3895,-0.1027,-1.135,1.1519,1.0587,-0.2296,-0.0597,-0.6227,0.9783,-0.1371,-0.3472,-1.4853,1.2098,-0.2721,0.0555,-0.1209,0.4076,0.0205,-0.4757,-1.6238,1.9375,-0.1541,-1.0626,4.8819,0.0335,0.0646,0.9894,-0.5507,2.9889,0.2964,-3.9239,0.7792,-0.0598,-0.0388,0.3483,-0.2991,1.2186,-0.3902,-1.5816,-0.1925,-0.1686,5.1355,0.5608,-1.0016
16.0,0.16,1.1993,-0.2191,0.0014,0.1019,1.1789,-0.228,-0.0072,-0.0172,1.2294,-0.1957,0.0007,0.3597,1.155,-0.2407,-0.0376,-0.1319,1.3589,-0.1098,-0.9957,0.9795,1.0959,-0.236,-0.0495,-0.4848,1.0151,-0.1371,-0.3455,-1.3825,1.229,-0.2612,0.0489,-0.1076,0.4426,0.0223,-0.5473,-1.7559,1.8484,-0.1375,-1.1041,4.1418,0.0384,0.0737,1.0995,-0.63,2.7364,0.284,-3.3058,0.5235,-0.1019,-0.1208,0.2564,-0.2393,1.0464,-0.3533,-1.5237,-0.22,-0.416,4.4103,0.5731,-0.9443
17.0,0.17,1.2018,-0.2163,0.0015,0.1167,1.1865,-0.2268,-0.028,-0.0692,1.2231,-0.1897,-0.0006,0.3168,1.1635,-0.2436,-0.0149,-0.0558,1.3346,-0.1131,-0.8788,0.8409,1.1283,-0.2477,-0.0347,-0.3281,1.0353,-0.1433,-0.3422,-1.292,1.2511,-0.2453,0.004,-0.0044,0.469,0.0239,-0.6097,-1.8342,1.7627,-0.1205,-1.0142,3.2907,0.0463,0.078,1.2408,-0.7338,2.4716,0.2446,-2.6782,0.3368,-0.1167,-0.1914,0.1987,-0.1749,0.9077,-0.2741,-1.4502,-0.1225,-0.5978,3.4538,0.4922,-0.7481
18.0,0.18,1.2083,-0.205,0.0029,0.1506,1.1982,-0.2136,-0.0546,-0.1355,1.2161,-0.1763,-0.0017,0.2667,1.1815,-0.2373,0.0273,0.0863,1.3093,-0.1119,-0.7422,0.6941,1.1782,-0.2532,-0.0228,-0.2126,1.0687,-0.1453,-0.3282,-1.1774,1.2843,-0.2272,-0.0371,0.0904,0.5054,0.0275,-0.6935,-1.9574,1.679,-0.1197,-0.816,2.3942,0.0543,0.0848,1.4269,-0.8749,2.1964,0.1656,-2.011,0.2023,-0.1506,-0.2967,0.1146,-0.0611,0.7562,-0.3049,-1.3701,-0.0534,-0.8558,2.4355,0.4038,-0.5112
19.0,0.19,1.2198,-0.1971,0.0032,0.184,1.2064,-0.209,-0.0656,-0.1617,1.2151,-0.1654,-0.0022,0.222,1.1938,-0.235,0.0462,0.1496,1.2847,-0.1133,-0.5615,0.515,1.2123,-0.2509,-0.0075,-0.0687,1.1086,-0.1446,-0.31,-1.0629,1.3127,-0.2035,-0.0657,0.1547,0.547,0.0358,-0.7907,-2.0885,1.5864,-0.1183,-0.5582,1.5335,0.0629,0.1019,1.5931,-1.0172,1.9205,0.0728,-1.3103,0.1088,-0.184,-0.3585,0.0366,-0.0288,0.5451,-0.2252,-1.2886,-0.0166,-1.1274,1.4664,0.3437,-0.319
20.0,0.2,1.2264,-0.1847,0.0031,0.1972,1.2193,-0.1976,-0.0885,-0.2175,1.2114,-0.1482,-0.0026,0.1668,1.2058,-0.229,0.0669,0.22,1.2601,-0.1129,-0.3745,0.3392,1.2468,-0.2514,0.0086,0.0771,1.133,-0.1425,-0.2928,-0.9659,1.3391,-0.1747,-0.1158,0.2677,0.5821,0.0434,-0.8662,-2.1413,1.5037,-0.1126,-0.2598,0.6877,0.0816,0.1059,1.842,-1.2307,1.6572,-0.0288,-0.5293,0.039,-0.1973,-0.432,-0.0318,0.0311,0.342,-0.1507,-1.2043,0.0934,-1.3019,0.4449,0.0953,-0.2053
21.0,0.21,1.2382,-0.1712,0.0033,0.2225,1.2334,-0.1825,-0.1048,-0.2562,1.2042,-0.1342,-0.0022,0.0645,1.2258,-0.2219,0.0978,0.3277,1.222,-0.1068,-0.2352,0.2109,1.2939,-0.2568,0.0233,0.2101,1.1681,-0.1394,-0.2697,-0.8596,1.3711,-0.147,-0.1574,0.3588,0.623,0.0498,-0.9611,-2.2258,1.4253,-0.1154,0.0541,-0.1432,0.0955,0.1167,2.0567,-1.4477,1.4033,-0.1453,0.2979,-0.0211,-0.2225,-0.4992,-0.1593,0.1174,0.2533,-0.1276,-1.1214,0.1679,-1.5248,-0.5447,-0.0901,-0.1452
22.0,0.22,1.2492,-0.1555,0.0037,0.2711,1.2409,-0.1681,-0.1214,-0.2943,1.1971,-0.1168,-0.0019,0.0013,1.2423,-0.2111,0.1304,0.4456,1.1933,-0.1038,-0.0646,0.0575,1.3369,-0.2526,0.0323,0.301,1.2174,-0.1395,-0.2266,-0.703,1.4027,-0.1216,-0.1795,0.4036,0.6853,0.0606,-1.0849,-2.3499,1.3513,-0.1221,0.3305,-0.8843,0.1129,0.1367,2.3479,-1.75,1.1759,-0.247,0.9401,-0.0735,-0.2711,-0.5893,-0.2712,0.1906,0.0857,-0.1574,-1.0081,0.169,-1.851,-1.3868,-0.3396,0.0026
23.0,0.23,1.2687,-0.1411,0.0037,0.2782,1.2577,-0.15,-0.1151,-0.2767,1.1983,-0.0968,-0.0016,-0.1211,1.2649,-0.2018,0.14,0.4873,1.1646,-0.0993,0.1024,-0.0915,1.3759,-0.2455,0.0439,0.4268,1.2605,-0.1377,-0.184,-0.5593,1.4254,-0.1024,-0.1884,0.4178,0.7465,0.0735,-1.2002,-2.429,1.2812,-0.1292,0.5405,-1.503,0.1363,0.1504,2.7024,-2.1538,0.9706,-0.34,1.6573,-0.1517,-0.2782,-0.5779,-0.4003,0.226,-0.0176,-0.0728,-0.8658,0.1786,-2.1221,-2.0577,-0.7457,-0.064
24.0,0.24,1.2844,-0.1275,0.0027,0.2678,1.2738,-0.1334,-0.1084,-0.2592,1.2004,-0.0784,-0.0014,-0.2345,1.2881,-0.1898,0.1493,0.5299,1.1287,-0.0902,0.2865,-0.2582,1.4163,-0.2372,0.0545,0.56,1.3043,-0.1346,-0.1208,-0.3622,1.4356,-0.0787,-0.1962,0.4288,0.8195,0.0857,-1.3277,-2.5113,1.216,-0.1279,0.6844,-2.0183,0.161,0.1719,3.0436,-2.6169,0.7911,-0.414,2.4146,-0.2735,-0.2678,-0.5488,-0.503,0.2799,-0.1543,0.0184,-0.6489,0.2021,-2.4605,-2.6056,-1.1725,-0.2946
25.0,0.25,1.298,-0.1085,0.0023,0.3035,1.2854,-0.1145,-0.121,-0.287,1.1951,-0.0597,-0.0018,-0.3227,1.3048,-0.1763,0.1686,0.6122,1.0966,-0.0849,0.456,-0.4151,1.4531,-0.2299,0.059,0.6472,1.3622,-0.133,-0.0486,-0.1484,1.4514,-0.0604,-0.1761,0.3794,0.9073,0.0999,-1.4823,-2.6165,1.1556,-0.1263,0.7667,-2.4472,0.191,0.2064,3.3316,-3.1246,0.6378,-0.4569,2.8667,-0.405,-0.3035,-0.6149,-0.6268,0.3282,-0.2985,0.0221,-0.4595,0.1133,-2.8529,-2.9864,-1.5595,-0.3255
26.0,0.26,1.3158,-0.0903,0.0015,0.3017,1.2995,-0.0932,-0.1079,-0.2541,1.1936,-0.0374,-0.0035,-0.4664,1.328,-0.1633,0.1769,0.6583,1.061,-0.0713,0.5765,-0.5326,1.4943,-0.2192,0.0652,0.7817,1.4233,-0.1267,0.0421,0.1179,1.452,-0.0426,-0.1395,0.296,1.0129,0.118,-1.6456,-2.7078,1.0964,-0.1227,0.7757,-2.7309,0.2344,0.2452,3.6483,-3.7702,0.5162,-0.4789,3.2405,-0.5635,-0.3017,-0.5778,-0.7683,0.3766,-0.3244,0.1112,-0.177,0.0243,-3.296,-3.1701,-2.0764,-0.4444
27.0,0.27,1.3282,-0.0696,0.0009,0.2941,1.3082,-0.0666,-0.0888,-0.2083,1.188,-0.0125,-0.007,-0.6098,1.3491,-0.144,0.1862,0.7125,1.0149,-0.0559,0.7425,-0.6992,1.5322,-0.2007,0.0657,0.8827,1.4854,-0.1275,0.1533,0.4469,1.4418,-0.0201,-0.0966,0.2005,1.1363,0.1281,-1.8197,-2.787,1.0375,-0.1052,0.7381,-2.9171,0.2906,0.281,3.9316,-4.551,0.413,-0.4743,3.5537,-0.7496,-0.2941,-0.5207,-0.9037,0.4389,-0.4176,0.158,0.177,-0.0725,-3.8034,-3.2355,-2.6837,-0.6172
28.0,0.28,1.3468,-0.0514,0.0,0.263,1.3233,-0.0449,-0.0611,-0.143,1.1941,0.006,-0.0127,-0.7456,1.3757,-0.1303,0.1866,0.7344,0.9861,-0.0465,0.8785,-0.8474,1.5677,-0.192,0.0621,0.9538,1.5485,-0.1234,0.2595,0.7769,1.4271,-0.0069,-0.0383,0.0747,1.2662,0.1477,-2.0,-2.8473,0.9796,-0.095,0.6677,-3.0235,0.3533,0.3362,4.0943,-5.3972,0.3275,-0.4528,3.5823,-0.8991,-0.263,-0.4187,-1.0081,0.4914,-0.4837,0.208,0.5539,-0.1797,-4.3014,-3.184,-3.2918,-0.5918
