# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:109
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy
106.0,1.06,1.2419,0.9513,0.9995,0.0309,1.2268,1.4311,0.9995,0.0328,1.2042,1.159,0.9783,-0.207,1.2461,1.162,0.9934,0.1149,1.1752,0.913,0.9964,0.0845,1.3267,0.9519,0.5997,0.8002,1.3226,0.634,0.8854,0.4648,1.1975,0.618,0.9544,-0.2984,1.4875,0.3018,0.9086,0.4177,1.0657,0.2722,0.9,-0.4359,1.6328,0.1124,-0.0086,1.0,1.0212,0.0472,0.7262,0.6875
107.0,1.07,1.2563,0.9503,0.9996,0.028,1.2424,1.4301,0.9995,0.0314,1.2197,1.158,0.9785,-0.2064,1.2605,1.1609,0.9943,0.1068,1.191,0.912,0.9962,0.0872,1.3389,0.9496,0.6138,0.7895,1.3358,0.6326,0.8876,0.4607,1.2101,0.6174,0.9521,-0.3058,1.4963,0.2983,0.9188,0.3948,1.0721,0.2744,0.8846,-0.4663,1.6368,0.1051,0.0198,0.9998,1.0191,0.0503,0.7615,0.6482
108.0,1.08,1.2708,0.9494,0.9997,0.025,1.2581,1.4292,0.9995,0.0301,1.2352,1.1571,0.9786,-0.2056,1.2748,1.1599,0.9952,0.098,1.2069,0.9111,0.9959,0.0905,1.3508,0.9472,0.6298,0.7768,1.3491,0.6313,0.8897,0.4565,1.2233,0.6167,0.9507,-0.3103,1.5044,0.2949,0.9299,0.3679,1.0797,0.2767,0.8678,-0.4969,1.6391,0.0974,0.0539,0.9985,1.0177,0.0537,0.7974,0.6034

# ***** Velocities [m.s^-1] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy
0.0,0.0,1.2771,-0.1172,-0.0031,0.0995,1.1726,-0.1024,0.1107,0.4962,1.3253,-0.1368,0.1405,0.6196,1.1832,-0.1261,0.0616,-0.4748,1.494,-0.1499,-0.1413,0.7967,1.0988,-0.1456,0.121,-0.0787,1.3071,-0.1101,-0.0404,0.0789,1.161,-0.0824,-0.2051,-0.7985,1.1484,-0.1857,0.5292,-1.1032,0.644,0.0968,-0.8788,-2.2414,0.9223,-0.407,1.9085,0.0772,0.0815,0.1171,2.5078,-1.8421
1.0,0.01,1.2978,-0.0981,-0.0034,0.1126,1.1874,-0.0833,0.1114,0.5066,1.3468,-0.1186,0.1464,0.6593,1.1844,-0.1085,0.0725,-0.5941,1.5263,-0.1316,-0.1557,0.8471,1.067,-0.1499,0.3822,-0.2513,1.3308,-0.0906,-0.0426,0.0834,1.2162,-0.0705,-0.1616,-0.6055,1.099,-0.1961,0.7202,-1.569,0.7249,0.1169,-0.9947,-2.3488,0.7735,-0.4986,2.622,0.0408,0.1133,0.1368,2.8885,-2.2865
2.0,0.02,1.316,-0.0781,-0.0035,0.1207,1.2018,-0.0634,0.1115,0.514,1.3675,-0.0993,0.1518,0.6986,1.1854,-0.0895,0.0801,-0.7082,1.5566,-0.1123,-0.1683,0.8835,1.0352,-0.1525,0.6471,-0.4333,1.3495,-0.0711,-0.0394,0.0774,1.2749,-0.0604,-0.1022,-0.3718,1.0551,-0.1973,0.8464,-1.9549,0.8185,0.1336,-1.1227,-2.4534,0.6435,-0.5601,3.2052,-0.0515,0.1521,0.1547,3.2827,-2.8328
3.0,0.03,1.3306,-0.0578,-0.0035,0.1231,1.2153,-0.0431,0.1105,0.5169,1.3867,-0.0796,0.1566,0.7385,1.1858,-0.0695,0.0837,-0.8136,1.5846,-0.0925,-0.1795,0.9094,1.0034,-0.1535,0.9108,-0.6257,1.3618,-0.0522,-0.0305,0.0601,1.3361,-0.0527,-0.0269,-0.0958,1.0155,-0.1905,0.9103,-2.2579,0.9247,0.1464,-1.2625,-2.5524,0.5325,-0.5912,3.6277,-0.1919,0.1981,0.1722,3.6565,-3.4844
4.0,0.04,1.3409,-0.0375,-0.0032,0.1196,1.2271,-0.023,0.1084,0.514,1.4035,-0.0598,0.1611,0.7802,1.1853,-0.0491,0.0831,-0.9071,1.6102,-0.0727,-0.1902,0.9294,0.9719,-0.1528,1.1682,-0.8287,1.3666,-0.0344,-0.0152,0.0301,1.3985,-0.0473,0.0622,0.2206,0.9789,-0.1774,0.9197,-2.4784,1.0424,0.1552,-1.4123,-2.6415,0.4399,-0.5941,3.8686,-0.3609,0.2518,0.1919,3.9648,-4.232
5.0,0.05,1.346,-0.0176,-0.0028,0.1105,1.2366,-0.0036,0.1048,0.5043,1.4175,-0.0404,0.1652,0.8241,1.1835,-0.0286,0.0786,-0.9861,1.6333,-0.0531,-0.2014,0.949,0.9406,-0.1504,1.4134,-1.042,1.3629,-0.0183,0.007,-0.0139,1.4607,-0.0439,0.1602,0.5717,0.9434,-0.1606,0.8855,-2.62,1.1699,0.1612,-1.5688,-2.7148,0.365,-0.573,3.9206,-0.5313,0.314,0.2172,4.1565,-5.0486
6.0,0.06,1.3457,0.0014,-0.0024,0.0965,1.2435,0.0148,0.0998,0.4873,1.4281,-0.0217,0.1686,0.8705,1.18,-0.0084,0.0707,-1.0485,1.6538,-0.0339,-0.2146,0.9738,0.9097,-0.1464,1.6402,-1.2637,1.3505,-0.0042,0.0369,-0.074,1.5208,-0.0416,0.2599,0.9484,0.9072,-0.1424,0.8198,-2.6894,1.3045,0.1658,-1.7263,-2.7655,0.306,-0.5337,3.7921,-0.6742,0.3865,0.2518,4.1826,-5.8856
7.0,0.07,1.34,0.0193,-0.0019,0.0786,1.2473,0.032,0.0933,0.4628,1.4348,-0.0039,0.171,0.9191,1.1747,0.0111,0.0599,-1.0932,1.6717,-0.0152,-0.2313,1.0092,0.8795,-0.1407,1.8426,-1.4914,1.3291,0.0075,0.0751,-0.1517,1.5772,-0.0392,0.3523,1.3382,0.8684,-0.1252,0.7345,-2.6952,1.4427,0.1712,-1.877,-2.7858,0.2607,-0.4821,3.5063,-0.7658,0.4718,0.2981,4.0085,-6.673
8.0,0.08,1.3294,0.0362,-0.0014,0.0584,1.2481,0.0479,0.0855,0.4311,1.4376,0.013,0.172,0.9692,1.1674,0.0297,0.0474,-1.1201,1.687,0.0032,-0.2531,1.0594,0.8501,-0.1333,2.0153,-1.7216,1.2992,0.0166,0.122,-0.2487,1.6279,-0.0351,0.4279,1.7266,0.8255,-0.1109,0.6397,-2.6476,1.5807,0.1793,-2.0111,-2.7685,0.2262,-0.4243,3.0982,-0.7925,0.5728,0.3568,3.6258,-7.3255
9.0,0.09,1.3144,0.0519,-0.0008,0.0371,1.2457,0.0626,0.0766,0.3932,1.4365,0.029,0.1714,1.0194,1.1584,0.0473,0.034,-1.1301,1.6997,0.0215,-0.2815,1.127,0.8218,-0.1242,2.1538,-1.9498,1.2616,0.0233,0.1774,-0.3655,1.6713,-0.0279,0.4786,2.0985,0.7776,-0.1007,0.5434,-2.5569,1.7145,0.1917,-2.1167,-2.7075,0.1995,-0.3656,2.6095,-0.7533,0.6922,0.4252,3.0604,-7.7549
10.0,0.1,1.2959,0.0667,-0.0004,0.016,1.2404,0.0762,0.0671,0.3504,1.4315,0.0443,0.1686,1.0682,1.1476,0.064,0.0205,-1.1249,1.7098,0.0401,-0.3178,1.2126,0.7948,-0.1131,2.2552,-2.1714,1.2174,0.0279,0.24,-0.5014,1.7059,-0.0164,0.4982,2.4387,0.7243,-0.0948,0.4513,-2.4333,1.8399,0.2087,-2.1814,-2.599,0.1775,-0.3099,2.0831,-0.6583,0.8312,0.4979,2.3728,-7.8863
11.0,0.11,1.2748,0.0808,0.0001,-0.0038,1.2325,0.089,0.0573,0.3045,1.4231,0.0592,0.1633,1.1137,1.1355,0.0798,0.0077,-1.1071,1.7172,0.0595,-0.3629,1.3148,0.7694,-0.1,2.3182,-2.3815,1.1681,0.0309,0.308,-0.6542,1.7308,-0.0001,0.4842,2.7346,0.666,-0.0928,0.3673,-2.2859,1.9534,0.2299,-2.193,-2.4416,0.1577,-0.26,1.5591,-0.5259,0.9893,0.5663,1.6476,-7.6747
12.0,0.12,1.2521,0.0944,0.0005,-0.0218,1.2226,0.1014,0.0476,0.2575,1.4118,0.0741,0.1554,1.1541,1.1223,0.0951,-0.004,-1.0799,1.7218,0.0799,-0.4172,1.4302,0.7458,-0.0846,2.343,-2.5757,1.1154,0.0331,0.3782,-0.8201,1.7454,0.0212,0.4378,2.9767,0.604,-0.0937,0.2933,-2.1232,2.052,0.2534,-2.1412,-2.2371,0.1383,-0.2172,1.0713,-0.3777,1.1635,0.6211,0.9761,-7.1141
13.0,0.13,1.2286,0.1079,0.0009,-0.0377,1.2111,0.1137,0.0385,0.2115,1.3981,0.0891,0.1449,1.1875,1.1084,0.1101,-0.0144,-1.047,1.7235,0.1016,-0.4806,1.5537,0.7238,-0.0671,2.3319,-2.7503,1.0611,0.0354,0.447,-0.9936,1.7497,0.0471,0.3631,3.1596,0.5399,-0.096,0.2301,-1.9527,2.134,0.2769,-2.019,-1.99,0.1183,-0.1815,0.6456,-0.2338,1.3493,0.6538,0.4347,-6.2381
14.0,0.14,1.2052,0.1214,0.0012,-0.0517,1.1985,0.1262,0.0301,0.1685,1.3826,0.1044,0.132,1.2124,1.0941,0.1248,-0.0234,-1.0118,1.7221,0.1248,-0.5524,1.679,0.7037,-0.0475,2.2883,-2.9024,1.0069,0.0386,0.5104,-1.1684,1.7445,0.0767,0.2669,3.2831,0.476,-0.0979,0.1777,-1.781,2.199,0.2975,-1.8238,-1.707,0.0974,-0.1524,0.2992,-0.1097,1.5408,0.658,0.069,-5.1104
15.0,0.15,1.1825,0.135,0.0015,-0.0639,1.1854,0.1388,0.023,0.1303,1.3661,0.1201,0.117,1.2275,1.0799,0.1395,-0.0312,-0.9779,1.7176,0.1492,-0.6313,1.7996,0.6852,-0.026,2.2165,-3.0303,0.9547,0.0433,0.5645,-1.3376,1.731,0.1086,0.1565,3.3508,0.4145,-0.0979,0.1352,-1.6141,2.2479,0.3129,-1.5579,-1.3956,0.0763,-0.1285,0.0406,-0.0149,1.7325,0.6316,-0.1146,-3.8114
16.0,0.16,1.1612,0.1485,0.0018,-0.0747,1.1724,0.1516,0.017,0.0982,1.349,0.1359,0.1004,1.2322,1.066,0.154,-0.0381,-0.9483,1.7099,0.1744,-0.7153,1.909,0.6682,-0.0031,2.1215,-3.1333,0.9061,0.05,0.6063,-1.4945,1.711,0.1416,0.0392,3.3699,0.3576,-0.0947,0.1015,-1.457,2.2829,0.3212,-1.2291,-1.0634,0.0558,-0.1084,-0.1301,0.0475,1.92,0.576,-0.1454,-2.4238
17.0,0.17,1.1417,0.1616,0.0021,-0.0844,1.1597,0.1641,0.0125,0.073,1.332,0.1514,0.0827,1.2261,1.0526,0.168,-0.0444,-0.9252,1.699,0.1998,-0.8021,2.0018,0.6527,0.0207,2.0084,-3.2114,0.8623,0.0586,0.6339,-1.6337,1.6864,0.1745,-0.0791,3.3499,0.3071,-0.0878,0.0753,-1.3138,2.307,0.3217,-0.8495,-0.7171,0.0371,-0.0908,-0.2198,0.0794,2.1001,0.4964,-0.0775,-1.0236
18.0,0.18,1.1243,0.1739,0.0024,-0.0929,1.1478,0.1761,0.0093,0.0549,1.3153,0.1662,0.0646,1.2096,1.04,0.1812,-0.0504,-0.9103,1.6851,0.2244,-0.889,2.0739,0.6384,0.0446,1.882,-3.2653,0.8244,0.0687,0.6468,-1.7513,1.6593,0.2059,-0.1939,3.3001,0.2644,-0.0772,0.0553,-1.1874,2.3233,0.3146,-0.4345,-0.3619,0.0212,-0.0748,-0.241,0.0859,2.2711,0.4,0.0252,0.325
19.0,0.19,1.1094,0.1849,0.0027,-0.1,1.1368,0.1868,0.0073,0.0438,1.2993,0.1796,0.0467,1.1834,1.0283,0.193,-0.0566,-0.9041,1.6685,0.2475,-0.9733,2.1229,0.6253,0.0678,1.7466,-3.296,0.793,0.0798,0.6459,-1.8458,1.6313,0.2349,-0.3024,3.2295,0.23,-0.0635,0.0401,-1.0795,2.3352,0.3011,-0.0014,-0.0011,0.0087,-0.0597,-0.21,0.0738,2.4323,0.2949,0.1033,1.5703
20.0,0.2,1.0971,0.1939,0.003,-0.1053,1.127,0.1958,0.0063,0.0388,1.2842,0.191,0.0296,1.149,1.0174,0.2029,-0.0631,-0.9064,1.6494,0.268,-1.0526,2.1485,0.6134,0.0896,1.6058,-3.3047,0.7681,0.0908,0.6328,-1.9177,1.6039,0.2607,-0.4031,3.1446,0.2041,-0.0479,0.0286,-0.9902,2.3449,0.2824,0.4323,0.363,0.0001,-0.0455,-0.1445,0.0501,2.5832,0.1889,0.113,2.6725
21.0,0.21,1.0874,0.2002,0.0032,-0.108,1.1182,0.2022,0.0063,0.039,1.27,0.1995,0.0136,1.1078,1.0075,0.2102,-0.0702,-0.9161,1.6284,0.2849,-1.1252,2.1516,0.6028,0.1092,1.4626,-3.2924,0.7495,0.1008,0.6103,-1.9696,1.5779,0.2824,-0.4951,3.0495,0.186,-0.0317,0.0197,-0.9184,2.3543,0.2602,0.8506,0.7297,-0.0047,-0.0322,-0.0619,0.0213,2.7237,0.0881,0.031,3.6036
22.0,0.22,1.0804,0.2034,0.0033,-0.1077,1.1106,0.2055,0.0068,0.0431,1.2569,0.2046,-0.0008,1.0618,0.9984,0.2144,-0.0781,-0.9316,1.6061,0.2975,-1.1897,2.1349,0.5937,0.1257,1.3196,-3.2602,0.7368,0.1087,0.5808,-2.0056,1.5537,0.2993,-0.5775,2.946,0.1746,-0.0164,0.0127,-0.862,2.364,0.2355,1.2395,1.0984,-0.006,-0.0204,0.0226,-0.0077,2.8533,-0.0034,-0.1457,4.3485
23.0,0.23,1.0761,0.2029,0.0033,-0.1039,1.104,0.2051,0.0077,0.0498,1.2448,0.2058,-0.0134,1.0128,0.9903,0.215,-0.0867,-0.9509,1.5829,0.3052,-1.2454,2.1017,0.5863,0.1386,1.1789,-3.2094,0.7291,0.1138,0.5467,-2.0304,1.5312,0.3108,-0.6493,2.8336,0.1685,-0.0032,0.0069,-0.8184,2.3737,0.2093,1.5887,1.4692,-0.0044,-0.0103,0.0975,-0.0331,2.9717,-0.0834,-0.4038,4.906
24.0,0.24,1.0741,0.1985,0.0031,-0.0963,1.0983,0.2008,0.0089,0.0579,1.2337,0.2027,-0.0242,0.963,0.9832,0.2117,-0.0961,-0.9717,1.5597,0.3077,-1.2926,2.0556,0.581,0.1473,1.0423,-3.1411,0.7255,0.1153,0.51,-2.0488,1.51,0.3163,-0.7088,2.7102,0.1664,0.0069,0.0019,-0.7846,2.3826,0.1816,1.8906,1.8421,-0.0006,-0.0025,0.1551,-0.0525,3.0789,-0.1519,-0.7212,5.2876
25.0,0.25,1.0743,0.1899,0.0028,-0.0853,1.0935,0.1923,0.01,0.0665,1.2236,0.1952,-0.0332,0.9138,0.9771,0.2043,-0.1062,-0.9918,1.5368,0.3048,-1.3315,2.0002,0.578,0.1517,0.9113,-3.057,0.725,0.1129,0.4718,-2.0646,1.4892,0.3153,-0.7541,2.5735,0.1667,0.0133,-0.0026,-0.7581,2.3895,0.1521,2.1411,2.2173,0.0045,0.0028,0.1919,-0.0649,3.175,-0.2095,-1.0739,5.5166
26.0,0.26,1.0762,0.1772,0.0024,-0.0713,1.0895,0.1796,0.0111,0.0747,1.2147,0.1833,-0.0406,0.867,0.9721,0.1928,-0.1167,-1.0092,1.515,0.2966,-1.3628,1.9385,0.5777,0.1514,0.7872,-2.9589,0.7267,0.1066,0.4326,-2.0807,1.4681,0.3075,-0.783,2.421,0.1684,0.016,-0.0069,-0.7369,2.3929,0.1204,2.3383,2.5948,0.0103,0.0054,0.2082,-0.0706,3.2605,-0.2579,-1.4419,5.623
27.0,0.27,1.0794,0.1605,0.0019,-0.0554,1.0864,0.1628,0.012,0.0819,1.2068,0.1673,-0.0466,0.8235,0.9682,0.1773,-0.1275,-1.0223,1.4945,0.2835,-1.3872,1.8729,0.5802,0.1467,0.6711,-2.8491,0.7299,0.0965,0.3926,-2.0981,1.4458,0.2926,-0.7932,2.2515,0.1706,0.0151,-0.011,-0.7196,2.3917,0.0858,2.482,2.9748,0.0161,0.0053,0.2073,-0.0705,3.3363,-0.2982,-1.8125,5.6392
28.0,0.28,1.0835,0.1402,0.0014,-0.0387,1.084,0.1424,0.0126,0.0877,1.2,0.1474,-0.0515,0.7843,0.9657,0.1582,-0.1383,-1.0297,1.4757,0.2659,-1.4053,1.8049,0.5856,0.1376,0.564,-2.7301,0.7338,0.083,0.3514,-2.1168,1.4215,0.2707,-0.7834,2.0646,0.1728,0.0109,-0.0152,-0.706,2.3853,0.0479,2.5728,3.3575,0.0214,0.0028,0.1943,-0.0663,3.4037,-0.3315,-2.1803,5.5952
29.0,0.29,1.0879,0.1166,0.0008,-0.0223,1.0823,0.1187,0.0131,0.0919,1.1944,0.1242,-0.0554,0.7498,0.9645,0.1357,-0.1487,-1.0306,1.4587,0.2443,-1.4172,1.7353,0.594,0.1244,0.4663,-2.6045,0.7381,0.0664,0.3088,-2.1353,1.3949,0.2422,-0.7529,1.8614,0.1747,0.0041,-0.0194,-0.6963,2.3733,0.0068,2.6116,3.7426,0.0257,-0.002,0.1754,-0.0601,3.4637,-0.3577,-2.5462,5.5142
30.0,0.3,1.0923,0.0903,0.0003,-0.0074,1.0813,0.0923,0.0133,0.0943,1.1898,0.0982,-0.0588,0.7201,0.9647,0.1105,-0.1584,-1.0242,1.4435,0.2193,-1.4229,1.6647,0.6052,0.1075,0.3783,-2.4747,0.7425,0.0474,0.2644,-2.1515,1.3657,0.2076,-0.7024,1.6445,0.1764,-0.0048,-0.0239,-0.6913,2.3559,-0.0369,2.5986,4.129,0.0288,-0.0089,0.1567,-0.054,3.5172,-0.376,-2.914,5.4114
31.0,0.31,1.0963,0.0619,-0.0002,0.0053,1.081,0.0638,0.0133,0.0948,1.1863,0.07,-0.0617,0.695,0.9662,0.0831,-0.1669,-1.0105,1.4301,0.1916,-1.4223,1.5928,0.6191,0.0875,0.3001,-2.3429,0.7468,0.0266,0.2183,-2.1631,1.3339,0.1678,-0.6337,1.4176,0.1782,-0.0151,-0.0287,-0.6922,2.3337,-0.0817,2.5335,4.5142,0.0306,-0.0174,0.1433,-0.0496,3.5646,-0.3845,-3.2878,5.2927
32.0,0.32,1.0997,0.0321,-0.0005,0.0151,1.0812,0.0338,0.0131,0.0935,1.1836,0.0404,-0.0644,0.6741,0.969,0.054,-0.1739,-0.9892,1.418,0.1618,-1.4149,1.5195,0.6355,0.0649,0.2313,-2.211,0.7511,0.0045,0.1708,-2.1677,1.3002,0.124,-0.55,1.1853,0.1803,-0.0263,-0.0341,-0.7,2.3074,-0.1256,2.4152,4.8939,0.0312,-0.0272,0.1392,-0.0485,3.6059,-0.3812,-3.6693,5.1569
33.0,0.33,1.1023,0.0014,-0.0008,0.022,1.082,0.0029,0.0125,0.0902,1.1816,0.01,-0.0669,0.6567,0.9729,0.0239,-0.1791,-0.9604,1.4072,0.1307,-1.4003,1.4446,0.6543,0.0402,0.1716,-2.08,0.7556,-0.0183,0.1224,-2.1635,1.2652,0.0776,-0.4555,0.9528,0.1832,-0.0379,-0.0402,-0.7158,2.2779,-0.1662,2.2426,5.2612,0.0306,-0.038,0.1465,-0.0513,3.64,-0.3632,-4.0563,4.9968
34.0,0.34,1.1042,-0.0294,-0.0009,0.0263,1.0832,-0.028,0.0118,0.0849,1.18,-0.0206,-0.0693,0.6418,0.978,-0.0066,-0.182,-0.9241,1.3971,0.0988,-1.3781,1.3678,0.6753,0.0141,0.1204,-1.9506,0.7606,-0.0412,0.0741,-2.149,1.23,0.03,-0.3549,0.7259,0.1873,-0.0494,-0.0473,-0.7406,2.246,-0.2008,2.0147,5.6061,0.0291,-0.0491,0.1658,-0.0585,3.665,-0.3284,-4.4413,4.803
35.0,0.35,1.1055,-0.0597,-0.001,0.0283,1.0848,-0.0585,0.0108,0.0778,1.1789,-0.0506,-0.0716,0.6283,0.9841,-0.0369,-0.1823,-0.8806,1.3875,0.0668,-1.3476,1.2891,0.6984,-0.0127,0.077,-1.8231,0.7665,-0.0638,0.0266,-2.1234,1.1956,-0.0172,-0.2535,0.5102,0.1931,-0.0606,-0.0559,-0.7749,2.212,-0.227,1.7327,5.9157,0.0271,-0.0603,0.1961,-0.0697,3.6782,-0.2752,-4.8122,4.5661
36.0,0.36,1.1065,-0.0888,-0.001,0.0289,1.0869,-0.0878,0.0095,0.0688,1.1779,-0.0795,-0.0736,0.615,0.9913,-0.0663,-0.1799,-0.83,1.3779,0.0353,-1.3086,1.2082,0.7237,-0.0398,0.0408,-1.6972,0.7735,-0.0856,-0.019,-2.0864,1.1635,-0.0626,-0.1562,0.3112,0.2009,-0.071,-0.0661,-0.8191,2.176,-0.2427,1.4,6.1743,0.0248,-0.0709,0.2357,-0.0845,3.6761,-0.2033,-5.1528,4.2793
37.0,0.37,1.1073,-0.1162,-0.001,0.0284,1.0894,-0.1154,0.008,0.0582,1.177,-0.1066,-0.0752,0.6005,0.9996,-0.0944,-0.1746,-0.7725,1.3681,0.0046,-1.2606,1.1252,0.7511,-0.0664,0.0111,-1.5725,0.7821,-0.106,-0.0618,-2.0382,1.1347,-0.1048,-0.0675,0.1339,0.2111,-0.0805,-0.0785,-0.8735,2.1376,-0.2468,1.0246,6.3642,0.0226,-0.0804,0.2816,-0.1021,3.6547,-0.1142,-5.4442,3.9402
38.0,0.38,1.1084,-0.1413,-0.0009,0.0276,1.0925,-0.1407,0.0064,0.0464,1.1761,-0.1316,-0.0763,0.5833,1.0091,-0.1205,-0.1663,-0.7086,1.3576,-0.0246,-1.2029,1.04,0.7807,-0.0922,-0.0124,-1.4485,0.7926,-0.1248,-0.101,-1.9794,1.1103,-0.1426,0.0087,-0.0172,0.2238,-0.0885,-0.0934,-0.938,2.0961,-0.2392,0.6189,6.4675,0.0207,-0.0882,0.3313,-0.1215,3.6099,-0.0117,-5.6664,3.5522
39.0,0.39,1.11,-0.1637,-0.0009,0.0266,1.0961,-0.1633,0.0047,0.0342,1.1752,-0.1539,-0.0765,0.562,1.0199,-0.1443,-0.1549,-0.6388,1.3462,-0.0522,-1.135,0.9523,0.8125,-0.1164,-0.0305,-1.3246,0.8051,-0.1415,-0.136,-1.9108,1.0914,-0.1752,0.0697,-0.1387,0.2391,-0.095,-0.1114,-1.012,2.0508,-0.2211,0.2008,6.4679,0.0193,-0.0939,0.3823,-0.1421,3.5381,0.0984,-5.8003,3.1242
40.0,0.4,1.1123,-0.1828,-0.0009,0.0256,1.1004,-0.1827,0.0031,0.0225,1.1743,-0.1731,-0.0756,0.5352,1.032,-0.1652,-0.1408,-0.5639,1.3336,-0.0777,-1.0562,0.8618,0.8466,-0.1387,-0.0434,-1.2002,0.8197,-0.1558,-0.1661,-1.8337,1.0786,-0.2017,0.1139,-0.2282,0.2568,-0.0994,-0.1328,-1.095,2.0008,-0.1948,-0.2075,6.3528,0.0185,-0.0968,0.4327,-0.1632,3.4369,0.2081,-5.8291,2.67
41.0,0.41,1.1155,-0.1985,-0.0008,0.0246,1.1055,-0.1985,0.0017,0.0124,1.1734,-0.1891,-0.0733,0.5014,1.0457,-0.183,-0.1241,-0.4849,1.3196,-0.1011,-0.9657,0.768,0.8829,-0.1585,-0.0517,-1.075,0.8364,-0.1673,-0.1912,-1.7496,1.0723,-0.2218,0.1409,-0.2846,0.2769,-0.1016,-0.1583,-1.186,1.9459,-0.1636,-0.5811,6.1154,0.0183,-0.0965,0.4821,-0.1848,3.3058,0.3084,-5.7397,2.2074
42.0,0.42,1.12,-0.2103,-0.0008,0.0234,1.1113,-0.2105,0.0008,0.0055,1.1727,-0.2015,-0.0692,0.4595,1.0609,-0.1972,-0.1053,-0.4031,1.3041,-0.1223,-0.8627,0.6705,0.9213,-0.1756,-0.0557,-0.9486,0.8551,-0.176,-0.2112,-1.6604,1.0726,-0.2354,0.1511,-0.3082,0.299,-0.1013,-0.1883,-1.2836,1.886,-0.1315,-0.8946,5.756,0.0187,-0.0927,0.5311,-0.2072,3.1461,0.3899,-5.5239,1.7562
43.0,0.43,1.1258,-0.2183,-0.0007,0.0217,1.1181,-0.2185,0.0004,0.0031,1.1724,-0.2103,-0.0631,0.4082,1.0779,-0.2078,-0.0851,-0.3199,1.287,-0.1412,-0.7465,0.5687,0.9619,-0.1895,-0.0559,-0.8208,0.8755,-0.1816,-0.2262,-1.5683,1.0793,-0.2426,0.146,-0.3008,0.3226,-0.0981,-0.2232,-1.3864,1.822,-0.1022,-1.1256,5.2824,0.0194,-0.0853,0.5821,-0.2314,2.9613,0.444,-5.1786,1.3359
44.0,0.44,1.1332,-0.2224,-0.0006,0.0192,1.1258,-0.2225,0.0009,0.0066,1.1725,-0.2154,-0.0548,0.3468,1.0967,-0.2145,-0.0639,-0.2371,1.2682,-0.1579,-0.6166,0.4618,1.0043,-0.1999,-0.0526,-0.6918,0.8976,-0.184,-0.2367,-1.4754,1.0923,-0.2436,0.1276,-0.2653,0.3474,-0.0919,-0.2633,-1.4928,1.7549,-0.079,-1.2577,4.7089,0.0204,-0.0739,0.6388,-0.2591,2.7564,0.4643,-4.7066,0.964
45.0,0.45,1.1424,-0.2225,-0.0005,0.0157,1.1346,-0.2224,0.0024,0.0174,1.1734,-0.2169,-0.0442,0.2746,1.1173,-0.2173,-0.0425,-0.1562,1.2478,-0.1724,-0.4727,0.3493,1.0483,-0.2067,-0.0465,-0.5614,0.921,-0.1831,-0.243,-1.3834,1.1107,-0.2389,0.0985,-0.2063,0.3732,-0.0824,-0.309,-1.601,1.6861,-0.0641,-1.2826,4.0548,0.0216,-0.0588,0.7066,-0.2929,2.5376,0.4476,-4.1163,0.6535
46.0,0.46,1.1535,-0.2188,-0.0004,0.0112,1.1446,-0.2182,0.0051,0.0364,1.175,-0.2148,-0.0312,0.1913,1.1397,-0.2162,-0.0216,-0.0789,1.2259,-0.1848,-0.3149,0.2305,1.0936,-0.2097,-0.0378,-0.4298,0.9459,-0.1789,-0.2458,-1.2935,1.1339,-0.2289,0.0613,-0.1291,0.3999,-0.0695,-0.3606,-1.7097,1.6172,-0.0584,-1.2018,3.3424,0.023,-0.04,0.7923,-0.3363,2.3111,0.394,-3.4213,0.4111
