# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:109
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
57.0,0.57,-1.697,8.8476,-4.5134,15.1199,-40.7017,-9.4754,17.6083,-25.8874,11.7742,10.8867,-77.3171,-61.3329
58.0,0.58,-1.7456,8.5113,-3.9057,14.7428,-40.0741,-9.7314,17.1959,-26.0839,13.9923,12.8493,-75.5725,-61.1666
59.0,0.59,-1.7976,8.1447,-3.2373,14.3378,-39.4018,-10.0358,16.5794,-26.1487,16.4859,14.6639,-73.4678,-61.1702
60.0,0.6,-1.8771,7.7429,-2.5438,13.9024,-38.674,-10.4297,15.7071,-26.1778,19.2772,16.4008,-71.0178,-61.3148
61.0,0.61,-1.9403,7.3492,-1.8209,13.4416,-37.8405,-10.8523,14.6479,-26.0281,22.3145,17.8899,-68.2171,-61.6565
62.0,0.62,-2.014,6.9409,-1.0622,12.9488,-37.0031,-11.3441,13.3544,-25.7543,25.6102,19.149,-65.1887,-62.2143
63.0,0.63,-2.0944,6.531,-0.2937,12.4364,-36.0961,-11.8939,11.8689,-25.3599,29.0711,20.1749,-61.9945,-62.9584
64.0,0.64,-2.1864,6.0984,0.4622,11.8941,-35.1213,-12.5197,10.199,-24.8599,32.652,20.9601,-58.7401,-63.8063
65.0,0.65,-2.2678,5.709,1.2349,11.3246,-34.1324,-13.1786,8.4028,-24.1942,36.2917,21.4636,-55.6004,-64.8836
66.0,0.66,-2.359,5.2974,1.9916,10.7423,-33.1117,-13.9276,6.4758,-23.4576,39.9439,21.7695,-52.6981,-65.9635
67.0,0.67,-2.4458,4.9257,2.7352,10.1227,-32.0492,-14.7072,4.4749,-22.5975,43.5196,21.8333,-50.2236,-67.0515
68.0,0.68,-2.5307,4.5479,3.4524,9.5039,-30.9402,-15.5615,2.4393,-21.6585,46.9503,21.7359,-48.2104,-68.1591
69.0,0.69,-2.612,4.2087,4.1676,8.8739,-29.8712,-16.471,0.3687,-20.6436,50.2239,21.4672,-46.785,-69.2031
70.0,0.7,-2.6883,3.875,4.8489,8.2544,-28.7647,-17.4826,-1.6974,-19.5876,53.2461,21.1172,-45.9498,-70.2062
71.0,0.71,-2.7662,3.5748,5.4891,7.61,-27.6135,-18.5077,-3.7768,-18.482,56.023,20.6237,-45.7279,-71.0043
72.0,0.72,-2.831,3.3095,6.1272,6.9767,-26.5234,-19.5804,-5.8235,-17.344,58.488,20.0583,-46.0454,-71.7014
73.0,0.73,-2.9084,3.0327,6.7164,6.3356,-25.4077,-20.6932,-7.8754,-16.2151,60.6702,19.4586,-46.9827,-72.3172
74.0,0.74,-2.9761,2.787,7.2841,5.7056,-24.3356,-21.8707,-9.885,-15.054,62.4989,18.7836,-48.3544,-72.7538
75.0,0.75,-3.0448,2.5425,7.8441,5.0955,-23.3087,-23.0623,-11.8578,-13.8652,63.9768,18.0344,-50.1449,-73.1017
76.0,0.76,-3.1034,2.331,8.3906,4.4975,-22.361,-24.2975,-13.7933,-12.6735,65.0883,17.2716,-52.099,-73.3722
77.0,0.77,-3.1504,2.1515,8.904,3.9093,-21.4256,-25.5262,-15.6499,-11.449,65.836,16.4572,-54.3668,-73.5803
78.0,0.78,-3.1944,1.9815,9.4121,3.3412,-20.5549,-26.7774,-17.4326,-10.1942,66.1806,15.5758,-56.6045,-73.7264
79.0,0.79,-3.2253,1.8276,9.9281,2.8026,-19.8042,-28.0405,-19.1387,-8.9044,66.16,14.6286,-58.7891,-73.7734
80.0,0.8,-3.2414,1.7099,10.4227,2.2623,-19.0735,-29.253,-20.7372,-7.6039,65.7465,13.7012,-60.7914,-73.8647
81.0,0.81,-3.2652,1.57,10.8834,1.7462,-18.4184,-30.4958,-22.2668,-6.3171,64.9852,12.7539,-62.6068,-73.9144
82.0,0.82,-3.2823,1.4602,11.3642,1.2476,-17.9264,-31.7257,-23.6752,-5.01,63.8431,11.7763,-64.1619,-73.8725
83.0,0.83,-3.2827,1.3682,11.8047,0.7646,-17.4309,-32.9051,-24.9558,-3.6998,62.3451,10.8488,-65.4593,-73.8748
84.0,0.84,-3.2778,1.283,12.2324,0.2715,-17.0198,-34.0459,-26.1118,-2.396,60.5139,9.9189,-66.4851,-73.9033
85.0,0.85,-3.2668,1.2294,12.6385,-0.2073,-16.6797,-35.1573,-27.11,-1.099,58.2986,9.0225,-67.2067,-73.8588
86.0,0.86,-3.2615,1.1506,13.025,-0.6748,-16.4305,-36.2401,-27.974,0.1542,55.7683,8.1948,-67.8117,-73.8729
87.0,0.87,-3.2507,1.0962,13.378,-1.1436,-16.2436,-37.3008,-28.7045,1.3917,52.9249,7.4183,-68.1684,-73.8713
88.0,0.88,-3.2443,1.0252,13.7215,-1.5978,-16.1267,-38.3014,-29.2734,2.6017,49.7392,6.6936,-68.3036,-73.8661
89.0,0.89,-3.2151,0.9911,14.0217,-2.0664,-16.024,-39.2264,-29.6658,3.8122,46.2652,6.0073,-68.251,-73.8757
90.0,0.9,-3.1916,0.9367,14.294,-2.4932,-16.0005,-40.1613,-29.9085,4.98,42.5221,5.4229,-68.0859,-73.9101
91.0,0.91,-3.1651,0.8862,14.5328,-2.931,-15.9904,-40.982,-30.0007,6.131,38.5329,4.88,-67.7563,-73.9133
92.0,0.92,-3.1225,0.8697,14.7205,-3.3383,-15.9698,-41.7973,-29.9563,7.2636,34.397,4.4065,-67.3648,-73.9511
93.0,0.93,-3.0772,0.8225,14.9037,-3.7118,-16.0384,-42.5407,-29.779,8.3907,30.134,3.9797,-66.8672,-73.9685
94.0,0.94,-3.0046,0.8016,15.0444,-4.0593,-16.0921,-43.2009,-29.4708,9.5131,25.8381,3.6491,-66.3677,-74.0402
95.0,0.95,-2.9199,0.7938,15.1428,-4.3758,-16.1177,-43.8077,-29.0894,10.6403,21.6276,3.3616,-65.7867,-74.0798
96.0,0.96,-2.8113,0.8126,15.2288,-4.6216,-16.1838,-44.3474,-28.6308,11.782,17.6048,3.1259,-65.3679,-74.0405
97.0,0.97,-2.7109,0.7701,15.2717,-4.8385,-16.2583,-44.7996,-28.1892,12.8592,13.8813,3.0247,-64.9096,-74.0167
98.0,0.98,-2.5686,0.7914,15.2629,-5.0037,-16.2671,-45.1662,-27.7007,13.9768,10.5435,2.98,-64.5977,-73.9766
99.0,0.99,-2.4379,0.7636,15.2385,-5.0956,-16.2957,-45.4941,-27.2715,15.0543,7.6797,3.0028,-64.4032,-73.8079
100.0,1.0,-2.289,0.7588,15.1489,-5.172,-16.2885,-45.6858,-26.8835,16.0797,5.3794,3.1821,-64.3588,-73.5772
101.0,1.01,-2.1345,0.7245,15.0544,-5.1616,-16.2911,-45.8152,-26.547,17.0687,3.6494,3.4919,-64.3932,-73.2571
102.0,1.02,-1.9644,0.7284,14.9109,-5.1195,-16.2761,-45.8297,-26.2549,17.9954,2.4976,3.9484,-64.5435,-72.8531
103.0,1.03,-1.8074,0.6829,14.7541,-5.0107,-16.2853,-45.7547,-26.04,18.8262,1.9295,4.5708,-64.7187,-72.2838
104.0,1.04,-1.6269,0.6459,14.5716,-4.8601,-16.2644,-45.5817,-25.8455,19.5684,1.899,5.4106,-64.9261,-71.5886
105.0,1.05,-1.4528,0.6214,14.3687,-4.6648,-16.2551,-45.2904,-25.7072,20.1804,2.3598,6.4378,-65.0948,-70.7626
106.0,1.06,-1.2798,0.5605,14.1394,-4.4231,-16.2656,-44.9192,-25.6036,20.6352,3.2281,7.7065,-65.1785,-69.7818
107.0,1.07,-1.1036,0.5207,13.9027,-4.1505,-16.2908,-44.4091,-25.4964,20.9089,4.4036,9.2548,-65.1251,-68.6818
108.0,1.08,-0.9303,0.4599,13.665,-3.8259,-16.3888,-43.8174,-25.4033,20.9871,5.8427,11.0606,-64.992,-67.4183

# ***** Angles Velocities [deg.s^-1] *****
# Frame,Time,Body_1_Abs_Angle,Body_1_Body_2_Angle,Body_1_Body_3_Angle,Body_1_Body_4_Angle,Body_3_Body_5_Angle,Body_4_Body_6_Angle,Body_1_Body_7_Angle,Body_1_Body_8_Angle,Body_7_Body_9_Angle,Body_8_Body_10_Angle,Body_9_Body_11_Angle,Body_10_Body_12_Angle
0.0,0.0,0.0724,-0.1958,-0.3584,0.3141,0.0028,-0.178,0.0087,0.5482,0.7406,0.9319,0.3408,0.5092
1.0,0.01,0.081,-0.1864,-0.3606,0.4117,0.0188,-0.1347,0.0287,0.4576,1.034,1.0772,0.4165,0.7221
2.0,0.02,0.0876,-0.1774,-0.3602,0.4659,-0.0195,0.0043,0.0273,0.3257,1.2999,1.3131,0.4801,0.9746
3.0,0.03,0.0928,-0.1669,-0.4011,0.5301,0.008,0.1105,0.0517,0.151,1.4378,1.5978,0.6248,1.2388
4.0,0.04,0.0674,-0.2101,-0.4464,0.5645,0.02,0.2276,0.032,-0.091,1.5397,1.9214,0.7289,1.5359
5.0,0.05,0.0556,-0.2232,-0.4579,0.601,0.0051,0.3652,0.043,-0.3242,1.5953,2.2373,0.6671,1.8124
6.0,0.06,0.0434,-0.22,-0.4997,0.6412,0.0268,0.4948,0.0752,-0.5648,1.5661,2.5318,0.6308,2.1215
7.0,0.07,0.018,-0.2462,-0.5426,0.6325,0.0037,0.6513,0.0904,-0.8585,1.5089,2.868,0.4791,2.4541
8.0,0.08,0.0038,-0.2449,-0.5788,0.6307,0.0147,0.8004,0.1399,-1.1235,1.4204,3.1587,0.2516,2.6302
9.0,0.09,-0.0364,-0.2728,-0.6361,0.6186,-0.0068,0.929,0.1503,-1.4034,1.3177,3.3949,0.0728,2.7395
10.0,0.1,-0.0441,-0.2553,-0.6622,0.6052,-0.0878,1.0591,0.2181,-1.614,1.1819,3.5369,-0.2496,2.8204
11.0,0.11,-0.0513,-0.2361,-0.6901,0.5892,-0.1104,1.1855,0.32,-1.7747,0.9914,3.6173,-0.4619,2.6554
12.0,0.12,-0.0753,-0.25,-0.729,0.5676,-0.1653,1.2699,0.4022,-1.9481,0.7705,3.6601,-0.6578,2.3514
13.0,0.13,-0.0876,-0.2525,-0.7434,0.5418,-0.2532,1.372,0.4867,-2.0458,0.604,3.5725,-0.8788,1.9777
14.0,0.14,-0.0781,-0.2113,-0.7586,0.5168,-0.2898,1.4712,0.6262,-2.073,0.3704,3.4146,-0.9655,1.4854
15.0,0.15,-0.0789,-0.1857,-0.7602,0.4949,-0.3892,1.5509,0.7462,-2.1023,0.1302,3.2224,-1.0219,0.9355
16.0,0.16,-0.0885,-0.1616,-0.766,0.4727,-0.4719,1.5766,0.8072,-2.1277,-0.0311,2.9845,-0.9784,0.2979
17.0,0.17,-0.0918,-0.1599,-0.7678,0.4616,-0.5238,1.5768,0.9034,-2.1248,-0.2243,2.7103,-0.9497,-0.209
18.0,0.18,-0.0768,-0.138,-0.7533,0.447,-0.5849,1.6363,1.0045,-2.0572,-0.3832,2.3607,-0.9118,-0.6766
19.0,0.19,-0.08,-0.1208,-0.7536,0.4368,-0.6343,1.6227,1.0392,-2.0376,-0.5057,2.0416,-0.7635,-1.1974
20.0,0.2,-0.107,-0.1652,-0.7327,0.4384,-0.7076,1.5371,1.0354,-2.0442,-0.589,1.7077,-0.5935,-1.4987
21.0,0.21,-0.0925,-0.1332,-0.708,0.4471,-0.7462,1.5138,1.0744,-1.9547,-0.6412,1.3082,-0.5714,-1.6722
22.0,0.22,-0.0826,-0.1241,-0.6836,0.4516,-0.7626,1.4951,1.1104,-1.8911,-0.7108,0.9583,-0.4696,-1.7822
23.0,0.23,-0.0972,-0.1508,-0.6553,0.4528,-0.8016,1.4059,1.0851,-1.8637,-0.7244,0.5964,-0.3371,-1.7173
24.0,0.24,-0.0827,-0.1239,-0.6263,0.4679,-0.8232,1.3506,1.115,-1.7648,-0.7616,0.2165,-0.2996,-1.6177
25.0,0.25,-0.0748,-0.1334,-0.5749,0.5138,-0.8535,1.2341,1.1364,-1.6502,-0.795,-0.1566,-0.2326,-1.52
26.0,0.26,-0.0569,-0.1034,-0.5371,0.5423,-0.8597,1.1295,1.1571,-1.5373,-0.7947,-0.5189,-0.2526,-1.2406
27.0,0.27,-0.0375,-0.0996,-0.5064,0.5376,-0.8581,1.0953,1.1919,-1.41,-0.8137,-0.8674,-0.2554,-1.0176
28.0,0.28,-0.0301,-0.0865,-0.4697,0.5672,-0.8567,0.9782,1.2211,-1.2843,-0.8613,-1.199,-0.2062,-0.8702
29.0,0.29,-0.0046,-0.0532,-0.4242,0.5816,-0.8587,0.9368,1.2834,-1.1162,-0.9109,-1.5471,-0.2249,-0.6259
30.0,0.3,0.001,-0.0686,-0.3954,0.5832,-0.8742,0.8448,1.2752,-0.9891,-0.8819,-1.8678,-0.2845,-0.4681
31.0,0.31,0.0217,-0.0211,-0.3581,0.6101,-0.8704,0.7481,1.3223,-0.8207,-0.9102,-2.1864,-0.2803,-0.4118
32.0,0.32,0.0296,-0.0256,-0.3529,0.5981,-0.8129,0.6976,1.3456,-0.6706,-0.9265,-2.4717,-0.2718,-0.3563
33.0,0.33,0.0401,0.0034,-0.3395,0.5627,-0.7744,0.6673,1.3351,-0.5282,-0.8843,-2.7654,-0.3091,-0.2463
34.0,0.34,0.0436,0.0042,-0.3109,0.5796,-0.7698,0.5853,1.3318,-0.3807,-0.8502,-3.0357,-0.372,-0.2018
35.0,0.35,0.0456,0.004,-0.3222,0.5473,-0.7038,0.5433,1.3257,-0.2518,-0.8339,-3.2796,-0.3232,-0.1859
36.0,0.36,0.0477,0.0233,-0.2996,0.5009,-0.6986,0.5268,1.3104,-0.1185,-0.7866,-3.5111,-0.3285,-0.1502
37.0,0.37,0.042,0.0042,-0.2816,0.494,-0.6567,0.4282,1.2728,-0.0115,-0.722,-3.6854,-0.3923,-0.1255
38.0,0.38,0.0452,0.0234,-0.2898,0.4491,-0.5751,0.4232,1.2443,0.0828,-0.6609,-3.8133,-0.3537,-0.0524
39.0,0.39,0.0514,0.0523,-0.2719,0.4035,-0.5315,0.4225,1.2271,0.1769,-0.5879,-3.8771,-0.3705,-0.0364
40.0,0.4,0.0604,0.0659,-0.2431,0.3684,-0.4859,0.3669,1.2109,0.2671,-0.5162,-3.9191,-0.4234,0.0349
41.0,0.41,0.0519,0.0594,-0.2404,0.3183,-0.4288,0.338,1.137,0.2797,-0.3965,-3.8225,-0.4905,0.1461
42.0,0.42,0.0458,0.0512,-0.2032,0.2752,-0.4041,0.3194,1.0852,0.2876,-0.2874,-3.6472,-0.4358,0.153
43.0,0.43,0.0475,0.0524,-0.1796,0.2261,-0.3219,0.2859,1.0359,0.2758,-0.1755,-3.3857,-0.4729,0.1975
44.0,0.44,0.0443,0.0625,-0.1667,0.1507,-0.2205,0.3113,0.9644,0.2482,-0.0438,-3.0644,-0.5677,0.2221
45.0,0.45,0.0416,0.0663,-0.1149,0.1102,-0.2033,0.2431,0.8995,0.2073,0.097,-2.6825,-0.564,0.2328
46.0,0.46,0.0442,0.0293,-0.0602,0.0739,-0.1566,0.2224,0.8724,0.1432,0.1788,-2.1744,-0.5332,0.2417
47.0,0.47,0.0313,0.0197,-0.0387,0.0105,-0.0498,0.1987,0.7852,0.0656,0.3246,-1.6811,-0.4922,0.2511
48.0,0.48,0.0245,-0.0027,0.0157,-0.0503,0.0013,0.1672,0.7126,-0.0149,0.4507,-1.14,-0.4749,0.1621
49.0,0.49,0.0117,-0.0498,0.0667,-0.0983,0.0749,0.1554,0.6463,-0.1035,0.563,-0.5708,-0.3705,0.1049
50.0,0.5,0.0114,-0.0477,0.1252,-0.1288,0.1413,0.088,0.5695,-0.1547,0.7214,-0.0655,-0.2698,0.177
51.0,0.51,0.0033,-0.1154,0.2012,-0.177,0.1888,0.058,0.5023,-0.2167,0.829,0.43,-0.1029,0.1785
52.0,0.52,-0.0111,-0.1469,0.2534,-0.2121,0.2892,0.0267,0.4099,-0.277,0.9763,0.8911,0.1405,0.1877
53.0,0.53,-0.0093,-0.171,0.3314,-0.2343,0.3282,-0.0485,0.304,-0.2887,1.1662,1.2603,0.3563,0.2265
54.0,0.54,-0.0307,-0.2352,0.391,-0.2854,0.391,-0.0857,0.1651,-0.3362,1.3507,1.587,0.6105,0.2581
55.0,0.55,-0.0298,-0.2527,0.4713,-0.307,0.4472,-0.1112,0.0516,-0.301,1.5522,1.7921,0.9116,0.2577
56.0,0.56,-0.0331,-0.293,0.52,-0.3212,0.5474,-0.1976,-0.1257,-0.2527,1.8219,1.8939,1.2367,0.2299
57.0,0.57,-0.0481,-0.3255,0.5651,-0.36,0.6251,-0.2363,-0.3249,-0.2419,2.0918,1.9861,1.5747,0.2077
58.0,0.58,-0.0463,-0.3484,0.6448,-0.3915,0.6457,-0.273,-0.5032,-0.1226,2.349,1.8907,1.9243,0.0888
59.0,0.59,-0.0686,-0.3894,0.6837,-0.4205,0.6917,-0.3527,-0.7488,-0.0517,2.6473,1.7829,2.276,-0.0749
60.0,0.6,-0.0736,-0.3993,0.7058,-0.4476,0.7878,-0.4109,-0.968,0.048,2.9165,1.6319,2.6359,-0.2337
61.0,0.61,-0.065,-0.4001,0.7423,-0.4775,0.8411,-0.4531,-1.1737,0.2217,3.1726,1.3673,2.9326,-0.4492
62.0,0.62,-0.0773,-0.4066,0.7699,-0.5032,0.8605,-0.52,-1.395,0.3357,3.3922,1.1437,3.121,-0.6681
63.0,0.63,-0.0882,-0.4278,0.7597,-0.5255,0.95,-0.5918,-1.5835,0.4399,3.5285,0.913,3.2511,-0.7842
64.0,0.64,-0.0867,-0.4096,0.7645,-0.5591,0.9849,-0.6395,-1.7376,0.5878,3.6192,0.6378,3.2203,-0.971
65.0,0.65,-0.0851,-0.3997,0.7682,-0.5734,1.0015,-0.7044,-1.8642,0.7062,3.6566,0.4019,3.0499,-1.1072
66.0,0.66,-0.091,-0.3942,0.751,-0.6027,1.038,-0.7668,-1.9751,0.7945,3.6301,0.1826,2.7061,-1.0717
67.0,0.67,-0.085,-0.3733,0.7289,-0.6217,1.0964,-0.8142,-2.0193,0.9059,3.5065,-0.0231,2.2563,-1.1096
68.0,0.68,-0.084,-0.361,0.7158,-0.6255,1.0913,-0.878,-2.0576,0.9793,3.3629,-0.1909,1.7317,-1.0766
69.0,0.69,-0.0775,-0.3337,0.7047,-0.6228,1.0724,-0.965,-2.0691,1.0386,3.1549,-0.3117,1.1324,-1.0387
70.0,0.7,-0.0788,-0.3232,0.6548,-0.6319,1.1452,-1.0252,-2.076,1.0791,2.9047,-0.4186,0.5203,-0.9097
71.0,0.71,-0.0696,-0.2753,0.6407,-0.6414,1.1201,-1.0443,-2.0634,1.1296,2.6238,-0.5445,-0.0422,-0.7261
72.0,0.72,-0.0707,-0.272,0.6172,-0.6356,1.0985,-1.0909,-2.0489,1.133,2.3261,-0.58,-0.6382,-0.6715
73.0,0.73,-0.0744,-0.263,0.5725,-0.6396,1.103,-1.1484,-2.037,1.1392,2.0134,-0.6308,-1.1695,-0.5267
74.0,0.74,-0.0673,-0.2436,0.5635,-0.6195,1.0526,-1.186,-1.9877,1.1804,1.6528,-0.7208,-1.6106,-0.3791
75.0,0.75,-0.0657,-0.2331,0.5566,-0.6028,0.9837,-1.2146,-1.9593,1.1891,1.2954,-0.7583,-1.8748,-0.3103
76.0,0.76,-0.0514,-0.1919,0.5294,-0.5937,0.9365,-1.2358,-1.9,1.2049,0.9342,-0.782,-2.1242,-0.2349
77.0,0.77,-0.0456,-0.1723,0.5054,-0.5813,0.9196,-1.2339,-1.8169,1.24,0.5453,-0.8453,-2.2941,-0.1861
78.0,0.78,-0.0396,-0.1674,0.5137,-0.5499,0.8034,-1.2687,-1.7499,1.2731,0.1613,-0.9244,-2.2162,-0.0834
79.0,0.79,-0.0206,-0.1299,0.5119,-0.5389,0.731,-1.2343,-1.6499,1.3016,-0.2185,-0.9431,-2.1079,-0.0597
80.0,0.8,-0.0187,-0.1279,0.4705,-0.531,0.7165,-1.221,-1.5643,1.2915,-0.5895,-0.9269,-1.9128,-0.0929
81.0,0.81,-0.024,-0.1315,0.4722,-0.5064,0.5602,-1.2479,-1.4769,1.2943,-0.9481,-0.9733,-1.6941,0.0082
82.0,0.82,-0.0079,-0.0952,0.4654,-0.4877,0.4842,-1.2057,-1.3419,1.3129,-1.3284,-0.9546,-1.4225,0.0366
83.0,0.83,0.0031,-0.0931,0.4302,-0.4878,0.4655,-1.1572,-1.2224,1.3059,-1.6587,-0.9236,-1.1736,-0.036
84.0,0.84,0.0093,-0.0643,0.4184,-0.4895,0.3734,-1.126,-1.0783,1.3053,-2.0244,-0.9233,-0.8528,0.0152
85.0,0.85,0.0077,-0.0664,0.3979,-0.4698,0.2944,-1.0957,-0.9269,1.2754,-2.3831,-0.862,-0.6573,0.0234
86.0,0.86,0.0085,-0.0673,0.3678,-0.4702,0.2171,-1.0737,-0.8005,1.2437,-2.6802,-0.8008,-0.4977,-0.0175
87.0,0.87,0.0064,-0.0638,0.3493,-0.4583,0.1456,-1.0401,-0.6548,1.2217,-3.0172,-0.7475,-0.2372,0.009
88.0,0.88,0.0177,-0.0535,0.3247,-0.4655,0.1117,-0.9497,-0.4785,1.212,-3.3383,-0.7126,-0.0295,0.0018
89.0,0.89,0.0298,-0.0373,0.2831,-0.4479,0.0664,-0.9375,-0.3149,1.1918,-3.6085,-0.6351,0.1074,-0.0296
90.0,0.9,0.021,-0.0627,0.2603,-0.4292,0.0015,-0.8802,-0.1672,1.1557,-3.879,-0.5594,0.253,-0.0157
91.0,0.91,0.036,-0.0268,0.2088,-0.4294,0.0286,-0.8088,-0.0213,1.1417,-4.0726,-0.5092,0.3646,-0.0203
92.0,0.92,0.0423,-0.0312,0.1838,-0.3885,-0.0236,-0.7927,0.1091,1.128,-4.206,-0.453,0.4521,-0.0259
93.0,0.93,0.0582,-0.0393,0.1684,-0.3591,-0.0784,-0.6966,0.2501,1.1253,-4.2999,-0.3799,0.4945,-0.0416
94.0,0.94,0.0784,-0.0159,0.1142,-0.3381,-0.0299,-0.6318,0.347,1.1195,-4.2711,-0.2998,0.5613,-0.0751
95.0,0.95,0.1,0.017,0.092,-0.2805,-0.0398,-0.577,0.4306,1.1456,-4.1346,-0.2752,0.5019,0.008
96.0,0.96,0.1013,-0.0191,0.0709,-0.227,-0.0862,-0.4996,0.4507,1.1048,-3.8901,-0.1686,0.4304,0.0424
97.0,0.97,0.1216,-0.0119,0.0111,-0.1995,-0.0371,-0.4004,0.4673,1.0921,-3.544,-0.061,0.4079,0.0118
98.0,0.98,0.1402,0.0031,-0.013,-0.1212,-0.0155,-0.3553,0.4704,1.1114,-3.1177,-0.0251,0.2487,0.1022
99.0,0.99,0.1366,-0.02,-0.0587,-0.0871,-0.0133,-0.2619,0.4046,1.0474,-2.5901,0.0958,0.1163,0.2057
100.0,1.0,0.1522,-0.0209,-0.0943,-0.0352,0.0049,-0.1559,0.3626,1.0078,-2.0142,0.2479,0.0025,0.2731
101.0,1.01,0.1649,-0.014,-0.1164,0.0302,0.0076,-0.0778,0.3182,0.9649,-1.4437,0.3799,-0.0963,0.3544
102.0,1.02,0.1622,-0.0145,-0.1542,0.0722,0.0018,0.0353,0.2503,0.8797,-0.8562,0.5316,-0.1715,0.4815
103.0,1.03,0.1672,-0.0529,-0.1677,0.1338,0.0026,0.1181,0.2017,0.7888,-0.2911,0.7304,-0.1941,0.6394
104.0,1.04,0.1814,-0.0217,-0.1929,0.1708,0.0228,0.2366,0.1709,0.6841,0.225,0.9335,-0.1997,0.7545
105.0,1.05,0.1712,-0.0449,-0.2169,0.2208,-0.0031,0.3284,0.1129,0.5371,0.682,1.1366,-0.1354,0.9061
106.0,1.06,0.1751,-0.055,-0.2359,0.2572,-0.0137,0.4371,0.1035,0.3677,1.0344,1.4079,-0.0158,1.0416
107.0,1.07,0.1761,-0.0374,-0.2374,0.2933,-0.0491,0.567,0.1055,0.1779,1.3119,1.6829,0.108,1.1701
108.0,1.08,0.1692,-0.0969,-0.238,0.3611,-0.1594,0.6004,0.0754,-0.0235,1.5618,1.923,0.1434,1.3684

# ***** Angles Accelerations [deg.s^-2] *****
# Frame,Time,Body_1_Abs_Angle,Body_1_Body_2_Angle,Body_1_Body_3_Angle,Body_1_Body_4_Angle,Body_3_Body_5_Angle,Body_4_Body_6_Angle,Body_1_Body_7_Angle,Body_1_Body_8_Angle,Body_7_Body_9_Angle,Body_8_Body_10_Angle,Body_9_Body_11_Angle,Body_10_Body_12_Angle
0.0,0.0,0.0097,0.0097,-0.0034,0.1193,0.0431,-0.0046,0.0308,-0.07,0.3072,0.0999,0.0818,0.1931
1.0,0.01,0.0076,0.0092,-0.0009,0.0759,-0.0112,0.0911,0.0093,-0.1112,0.2797,0.1906,0.0696,0.2327
2.0,0.02,0.0055,0.0088,0.0017,0.0325,-0.0654,0.1868,-0.0122,-0.1525,0.2521,0.2813,0.0575,0.2723
3.0,0.03,0.0051,0.0122,-0.0837,0.096,0.1205,0.0256,0.0611,-0.197,0.0236,0.2882,0.2319,0.2561
4.0,0.04,-0.056,-0.0986,-0.0069,-0.0272,-0.0964,0.2086,-0.1004,-0.2869,0.1801,0.359,-0.0236,0.3381
5.0,0.05,0.0324,0.0723,-0.0161,0.1002,0.0666,0.0665,0.1224,-0.1795,-0.0689,0.2726,-0.1,0.2149
6.0,0.06,-0.0568,-0.0657,-0.0674,-0.0199,-0.0232,0.1926,-0.0579,-0.3017,0.0104,0.3165,0.0274,0.4032
7.0,0.07,0.0059,0.0131,-0.0186,0.0026,-0.023,0.1204,0.0884,-0.2858,-0.1248,0.3559,-0.3308,0.2621
8.0,0.08,-0.0343,-0.0106,-0.0536,-0.0064,0.045,0.1778,0.0106,-0.244,-0.0522,0.2256,-0.1242,0.09
9.0,0.09,-0.0461,-0.0451,-0.0612,-0.0178,-0.088,0.0792,0.0102,-0.3159,-0.1533,0.2468,-0.2333,0.1286
10.0,0.1,0.0307,0.0801,0.0091,-0.009,-0.0741,0.1811,0.1253,-0.1052,-0.1182,0.0374,-0.4116,0.0332
11.0,0.11,-0.0449,-0.0416,-0.0649,-0.023,0.0289,0.0717,0.0787,-0.2164,-0.2629,0.1234,-0.013,-0.3632
12.0,0.12,-0.003,0.0138,-0.0129,-0.02,-0.1385,0.0972,0.0857,-0.1303,-0.1789,-0.0378,-0.3787,-0.2448
13.0,0.13,-0.0217,-0.0188,-0.0159,-0.0316,-0.0374,0.107,0.0833,-0.0651,-0.1541,-0.1373,-0.0633,-0.5026
14.0,0.14,0.0407,0.1013,-0.0144,-0.0184,-0.0357,0.0915,0.1959,0.0106,-0.3131,-0.1785,-0.1102,-0.482
